[2023-11-09T16:56:23,557][INFO ][o.a.l.i.v.PanamaVectorizationProvider] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] Java vector incubator API enabled; uses preferredBitSize=128
[2023-11-09T16:56:48,746][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [.fleet-fileds-tohost-meta] for index patterns [.fleet-fileds-tohost-meta-*]
[2023-11-09T16:56:48,769][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [.watch-history-16] for index patterns [.watcher-history-16*]
[2023-11-09T16:56:48,799][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [ilm-history] for index patterns [ilm-history-5*]
[2023-11-09T16:56:48,818][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding template [.monitoring-kibana] for index patterns [.monitoring-kibana-7-*]
[2023-11-09T16:56:48,830][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding template [.monitoring-alerts-7] for index patterns [.monitoring-alerts-7]
[2023-11-09T16:56:48,846][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding template [.monitoring-es] for index patterns [.monitoring-es-7-*]
[2023-11-09T16:56:48,867][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding template [.monitoring-beats] for index patterns [.monitoring-beats-7-*]
[2023-11-09T16:56:48,895][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding template [.monitoring-logstash] for index patterns [.monitoring-logstash-7-*]
[2023-11-09T16:56:49,049][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [elastic-connectors-sync-jobs] for index patterns [.elastic-connectors-sync-jobs-v1]
[2023-11-09T16:56:49,067][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [elastic-connectors] for index patterns [.elastic-connectors-v1]
[2023-11-09T16:56:49,093][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [synthetics] for index patterns [synthetics-*-*]
[2023-11-09T16:56:49,122][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [metrics] for index patterns [metrics-*-*]
[2023-11-09T16:56:49,144][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [.deprecation-indexing-template] for index patterns [.logs-deprecation.*]
[2023-11-09T16:56:49,206][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [ml-size-based-ilm-policy]
[2023-11-09T16:56:49,278][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [.monitoring-8-ilm-policy]
[2023-11-09T16:56:49,334][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [behavioral_analytics-events-default_policy]
[2023-11-09T16:56:49,418][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [metrics]
[2023-11-09T16:56:49,469][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [7-days-default]
[2023-11-09T16:56:49,526][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [slm-history-ilm-policy]
[2023-11-09T16:56:49,595][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [logs]
[2023-11-09T16:56:49,645][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [365-days-default]
[2023-11-09T16:56:49,696][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [synthetics]
[2023-11-09T16:56:49,761][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [.fleet-actions-results-ilm-policy]
[2023-11-09T16:56:49,806][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [90-days-default]
[2023-11-09T16:56:49,854][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [.fleet-file-fromhost-meta-ilm-policy]
[2023-11-09T16:56:49,910][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [watch-history-ilm-policy-16]
[2023-11-09T16:56:49,947][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [.fleet-file-fromhost-data-ilm-policy]
[2023-11-09T16:56:49,997][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [.fleet-file-tohost-meta-ilm-policy]
[2023-11-09T16:56:50,036][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [30-days-default]
[2023-11-09T16:56:50,082][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [ilm-history-ilm-policy]
[2023-11-09T16:56:50,126][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [.deprecation-indexing-ilm-policy]
[2023-11-09T16:56:50,169][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [180-days-default]
[2023-11-09T16:56:50,320][INFO ][o.e.x.i.a.TransportPutLifecycleAction] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index lifecycle policy [.fleet-file-tohost-data-ilm-policy]
[2023-11-09T16:56:50,318][INFO ][o.e.h.n.s.HealthNodeTaskExecutor] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] Node [{dynamic-oit-vapornet100-10-8-26-245.princeton.edu}{MeWS785kRAWm5YNwMdqNwA}] is selected as the current health node.
[2023-11-09T16:56:50,578][INFO ][o.e.l.ClusterStateLicenseService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] license [1f699684-6cf7-41f2-a223-a7dfb8c7a98d] mode [basic] - valid
[2023-11-09T16:56:50,582][INFO ][o.e.x.s.a.Realms         ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] license mode is [basic], currently licensed security realms are [reserved/reserved,file/default_file,native/default_native]
[2023-11-09T16:56:50,689][INFO ][o.e.x.c.t.IndexTemplateRegistry] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding ingest pipeline behavioral_analytics-events-final_pipeline
[2023-11-09T16:56:50,690][INFO ][o.e.x.c.t.IndexTemplateRegistry] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding ingest pipeline ent-search-generic-ingestion
[2023-11-09T16:56:50,690][INFO ][o.e.x.c.t.IndexTemplateRegistry] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding ingest pipeline logs@json-message
[2023-11-09T16:56:50,738][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding component template [behavioral_analytics-events-settings]
[2023-11-09T16:56:50,862][INFO ][o.e.x.c.t.IndexTemplateRegistry] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding ingest pipeline logs-default-pipeline
[2023-11-09T16:56:50,883][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [behavioral_analytics-events-default] for index patterns [behavioral_analytics-events-*]
[2023-11-09T16:56:50,891][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding component template [logs-settings]
[2023-11-09T16:56:50,968][INFO ][o.e.c.m.MetadataIndexTemplateService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] adding index template [logs] for index patterns [logs-*-*]
[2023-11-09T16:56:56,175][INFO ][o.e.x.s.InitialNodeSecurityAutoConfiguration] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] HTTPS has been configured with automatically generated certificates, and the CA's hex-encoded SHA-256 fingerprint is [8fa2d738c6abcc4a79f33a5ca2d275a16f9181f1e854e5b862920b80404ad7ba]
[2023-11-09T16:56:56,181][INFO ][o.e.x.s.s.SecurityIndexManager] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] security index does not exist, creating [.security-7] with alias [.security]
[2023-11-09T16:56:56,229][INFO ][o.e.x.s.e.InternalEnrollmentTokenGenerator] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] Will not generate node enrollment token because node is only bound on localhost for transport and cannot connect to nodes from other hosts
[2023-11-09T16:56:56,299][INFO ][o.e.c.m.MetadataCreateIndexService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] [.security-7] creating index, cause [api], templates [], shards [1]/[0]
[2023-11-09T16:56:56,488][INFO ][o.e.i.m.MapperService    ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] [.security-7] reloading search analyzers
[2023-11-09T16:56:56,709][INFO ][o.e.c.r.a.AllocationService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] current.health="GREEN" message="Cluster health status changed from [YELLOW] to [GREEN] (reason: [shards started [[.security-7][0]]])." previous.health="YELLOW" reason="shards started [[.security-7][0]]"
[2023-11-09T16:57:16,812][INFO ][o.e.c.r.a.DiskThresholdMonitor] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] low disk watermark [85%] exceeded on [MeWS785kRAWm5YNwMdqNwA][dynamic-oit-vapornet100-10-8-26-245.princeton.edu][/Users/ibe/School/AdvancedProgrammingTechniquesCOS333/gigl/elasticsearch-8.11.0/data] free: 60gb[13%], replicas will not be assigned to this node
[2023-11-09T17:02:32,127][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50728}
[2023-11-09T17:02:32,127][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50729}
[2023-11-09T17:02:32,137][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50730}
[2023-11-09T17:03:52,804][INFO ][o.e.x.s.a.f.FileUserPasswdStore] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] users file [/Users/ibe/School/AdvancedProgrammingTechniquesCOS333/gigl/elasticsearch-8.11.0/config/users] changed. updating users...
[2023-11-09T17:03:52,812][INFO ][o.e.x.s.a.f.FileUserRolesStore] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] users roles file [/Users/ibe/School/AdvancedProgrammingTechniquesCOS333/gigl/elasticsearch-8.11.0/config/users_roles] changed. updating users roles...
[2023-11-09T17:03:57,830][INFO ][o.e.x.s.a.f.FileUserPasswdStore] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] users file [/Users/ibe/School/AdvancedProgrammingTechniquesCOS333/gigl/elasticsearch-8.11.0/config/users] changed. updating users...
[2023-11-09T17:03:57,836][INFO ][o.e.x.s.a.f.FileUserRolesStore] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] users roles file [/Users/ibe/School/AdvancedProgrammingTechniquesCOS333/gigl/elasticsearch-8.11.0/config/users_roles] changed. updating users roles...
[2023-11-09T17:04:20,100][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50742}
[2023-11-09T17:04:20,109][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50743}
[2023-11-09T17:04:20,116][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50744}
[2023-11-09T17:05:51,081][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50758}
[2023-11-09T17:05:51,084][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50759}
[2023-11-09T17:05:51,089][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50760}
[2023-11-09T17:07:34,088][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50773}
[2023-11-09T17:07:34,098][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50774}
[2023-11-09T17:07:34,104][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50775}
[2023-11-09T17:09:55,103][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50791}
[2023-11-09T17:09:55,107][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50792}
[2023-11-09T17:09:55,115][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50793}
[2023-11-09T17:25:42,381][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50852}
[2023-11-09T17:25:42,388][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50853}
[2023-11-09T17:25:42,393][WARN ][o.e.h.n.Netty4HttpServerTransport] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] received plaintext http traffic on an https channel, closing connection Netty4HttpChannel{localAddress=/[0:0:0:0:0:0:0:1]:9200, remoteAddress=/[0:0:0:0:0:0:0:1]:50854}
[2023-11-09T17:42:02,887][INFO ][o.e.x.m.p.NativeController] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] Native controller process has stopped - no new native processes can be started
[2023-11-09T17:42:02,909][INFO ][o.e.n.Node               ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] stopping ...
[2023-11-09T17:42:02,920][INFO ][o.e.c.f.AbstractFileWatchingService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] shutting down watcher thread
[2023-11-09T17:42:02,923][INFO ][o.e.c.f.AbstractFileWatchingService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] watcher service stopped
[2023-11-09T17:42:02,932][INFO ][o.e.x.w.WatcherService   ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] stopping watch service, reason [shutdown initiated]
[2023-11-09T17:42:02,937][INFO ][o.e.x.w.WatcherLifeCycleService] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] watcher has stopped and shutdown
[2023-11-09T17:42:03,312][INFO ][o.e.n.Node               ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] stopped
[2023-11-09T17:42:03,314][INFO ][o.e.n.Node               ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] closing ...
[2023-11-09T17:42:03,349][INFO ][o.e.n.Node               ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] closed
[2023-11-09T20:40:58,822][INFO ][o.a.l.i.v.PanamaVectorizationProvider] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] Java vector incubator API enabled; uses preferredBitSize=128
[2023-11-09T20:41:00,070][INFO ][o.e.n.Node               ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] version[8.11.0], pid[84791], build[tar/d9ec3fa628c7b0ba3d25692e277ba26814820b20/2023-11-04T10:04:57.184859352Z], OS[Mac OS X/14.0/x86_64], JVM[Oracle Corporation/OpenJDK 64-Bit Server VM/21.0.1/21.0.1+12-29]
[2023-11-09T20:41:00,078][INFO ][o.e.n.Node               ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] JVM home [/Users/ibe/School/AdvancedProgrammingTechniquesCOS333/gigl/elasticsearch-8.11.0/jdk.app/Contents/Home], using bundled JDK [true]
[2023-11-09T20:41:00,080][INFO ][o.e.n.Node               ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] JVM arguments [-Des.networkaddress.cache.ttl=60, -Des.networkaddress.cache.negative.ttl=10, -Djava.security.manager=allow, -XX:+AlwaysPreTouch, -Xss1m, -Djava.awt.headless=true, -Dfile.encoding=UTF-8, -Djna.nosys=true, -XX:-OmitStackTraceInFastThrow, -Dio.netty.noUnsafe=true, -Dio.netty.noKeySetOptimization=true, -Dio.netty.recycler.maxCapacityPerThread=0, -Dlog4j.shutdownHookEnabled=false, -Dlog4j2.disable.jmx=true, -Dlog4j2.formatMsgNoLookups=true, -Djava.locale.providers=SPI,COMPAT, --add-opens=java.base/java.io=org.elasticsearch.preallocate, -XX:+UseG1GC, -Djava.io.tmpdir=/var/folders/k1/1xf6_j414v9997drrpbd3_v80000gn/T/elasticsearch-5075907799508281407, --add-modules=jdk.incubator.vector, -XX:+HeapDumpOnOutOfMemoryError, -XX:+ExitOnOutOfMemoryError, -XX:HeapDumpPath=data, -XX:ErrorFile=logs/hs_err_pid%p.log, -Xlog:gc*,gc+age=trace,safepoint:file=logs/gc.log:utctime,level,pid,tags:filecount=32,filesize=64m, -Xms8192m, -Xmx8192m, -XX:MaxDirectMemorySize=4294967296, -XX:InitiatingHeapOccupancyPercent=30, -XX:G1ReservePercent=25, -Des.distribution.type=tar, --module-path=/Users/ibe/School/AdvancedProgrammingTechniquesCOS333/gigl/elasticsearch-8.11.0/lib, --add-modules=jdk.net, --add-modules=ALL-MODULE-PATH, -Djdk.module.main=org.elasticsearch.server]
[2023-11-09T20:41:06,810][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [repository-url]
[2023-11-09T20:41:06,822][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [rest-root]
[2023-11-09T20:41:06,823][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-core]
[2023-11-09T20:41:06,823][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-redact]
[2023-11-09T20:41:06,823][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [ingest-user-agent]
[2023-11-09T20:41:06,824][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-async-search]
[2023-11-09T20:41:06,825][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-monitoring]
[2023-11-09T20:41:06,826][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [repository-s3]
[2023-11-09T20:41:06,827][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-analytics]
[2023-11-09T20:41:06,827][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-ent-search]
[2023-11-09T20:41:06,828][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-autoscaling]
[2023-11-09T20:41:06,830][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [lang-painless]
[2023-11-09T20:41:06,830][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-ml]
[2023-11-09T20:41:06,830][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [legacy-geo]
[2023-11-09T20:41:06,831][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [lang-mustache]
[2023-11-09T20:41:06,831][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-ql]
[2023-11-09T20:41:06,832][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [rank-rrf]
[2023-11-09T20:41:06,832][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [analysis-common]
[2023-11-09T20:41:06,833][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [transport-netty4]
[2023-11-09T20:41:06,833][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [aggregations]
[2023-11-09T20:41:06,833][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [ingest-common]
[2023-11-09T20:41:06,834][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-identity-provider]
[2023-11-09T20:41:06,835][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [frozen-indices]
[2023-11-09T20:41:06,835][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-text-structure]
[2023-11-09T20:41:06,836][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-shutdown]
[2023-11-09T20:41:06,836][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [snapshot-repo-test-kit]
[2023-11-09T20:41:06,837][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [ml-package-loader]
[2023-11-09T20:41:06,837][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [kibana]
[2023-11-09T20:41:06,837][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [constant-keyword]
[2023-11-09T20:41:06,837][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-logstash]
[2023-11-09T20:41:06,838][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-graph]
[2023-11-09T20:41:06,839][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-ccr]
[2023-11-09T20:41:06,840][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-esql]
[2023-11-09T20:41:06,840][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [parent-join]
[2023-11-09T20:41:06,840][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [x-pack-enrich]
[2023-11-09T20:41:06,841][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [repositories-metering-api]
[2023-11-09T20:41:06,841][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [transform]
[2023-11-09T20:41:06,842][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [repository-azure]
[2023-11-09T20:41:06,842][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [repository-gcs]
[2023-11-09T20:41:06,842][INFO ][o.e.p.PluginsService     ] [dynamic-oit-vapornet100-10-8-26-245.princeton.edu] loaded module [spatial]
